code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain,pool_candidate_labels_hidden
Нейш3А-2018-4680,Миска,Миски светлоглиняной с темно-желтой поливой снаружи и внутри клейменой донца с придонной частью фр-т,__HIDDEN__,д=12+ см,Фрагмент,Строительный мусор с включением темно-коричневой супеси,,,data/raw/images/Нейш3А-2018-4680_orig.jpg,startswith,1,Нейш3А-2018-4680,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-4749,Тарелка,"Тарелки фарфоровой с оранжевой отводкой краев венчика и цветочным орнаментом (фиолетовый, желтый, зеленый, голубой) внутри профиль",__HIDDEN__,Д=19+ д=7+ h=6 см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4749_orig.jpg,startswith,1,Нейш3А-2018-4749,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-4912,Тарелка,Тарелки фаянсовой орнаментированной с темно-зеленой отводкой края венчика фр-т,__HIDDEN__,Д=21 см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4912_orig.jpg,startswith,1,Нейш3А-2018-4912,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-4942,Блюдце,Блюдце фарфоровое клейменое,__HIDDEN__,"Д=14,5 д=8,7 h=2,7 см",Целый,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4942_orig.jpg,startswith,1,Нейш3А-2018-4942,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-4950,Тарелка,"Тарелки фаянсовой с линейным орнаментом (светло-зеленый, красный) по венчику внутри клейменой профиль",__HIDDEN__,"Д=15+ д=11,5 h=5,5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4950_orig.jpg,startswith,1,Нейш3А-2018-4950,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-4976,Тарелка,Тарелка фаянсовая с голубой и серебристой отводкой волнообразного венчика,__HIDDEN__,"Д=25 д=13 h=2,8 см",Целый,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4976_orig.jpg,startswith,1,Нейш3А-2018-4976,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5002,Тарелка,"Тарелки фарфоровой с изображением цветка (розовый, зеленый) на венчике внутри клейменой профиль",__HIDDEN__,"Д=23,5 д=11,5 h=5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5002_orig.jpg,startswith,1,Нейш3А-2018-5002,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5003,Блюдце,"Блюдца фарфорового с линейным орнаментом (зеленый, оранжевый, черный) внутри клейменого профиль",__HIDDEN__,"Д= 13,5 д=9,5 h=2,3 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5003_orig.jpg,startswith,1,Нейш3А-2018-5003,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5132,Тарелка,"Тарелки белоглиняной с полихромной поливой (желтый, коричневый, зеленый) и рельефным орнаментом внутри венчика фр-т",__HIDDEN__,Д=7+ см,Фрагмент,Строительный мусор с включением древесного тлена,,,data/raw/images/Нейш3А-2018-5132_orig.jpg,startswith,1,Нейш3А-2018-5132,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5182,Блюдце,"Блюдца фарфорового с коричневой отводкой края и центра и цветочным орнаментом (розовый, красный, зеленый) внутри клейменого профиль",__HIDDEN__,"Д=11+ д=6,5+ h=3,5 см",Фрагмент,Строительный мусор с включением желтой супеси,,,data/raw/images/Нейш3А-2018-5182_orig.jpg,startswith,1,Нейш3А-2018-5182,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5232,Блюдце,Блюдца фарфорового с фиолетовой поливой по венчику и с фр-том морского пейзажа в золоченой рамке внутри профиль,__HIDDEN__,"Д=7,5+ д=5+ h=3 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5232_orig.jpg,startswith,1,Нейш3А-2018-5232,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5233,Блюдце,Блюдца фарфорового клейменого профиль,__HIDDEN__,"Д=14,5 д=8,5 h=3  см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5233_orig.jpg,startswith,1,Нейш3А-2018-5233,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5303,Миска,Миски красноглиняной профиль,__HIDDEN__,"Д=9,5+ д=7,5+ h=4 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5303_orig.jpg,startswith,1,Нейш3А-2018-5303,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5597,Блюдце,"Блюдца фаянсового с голубой поливой снаружи и с рельефным растительным орнаментом (голубой, зеленый, бордовый) внутри профиль",__HIDDEN__,"Д=9+ д=5,7 h=3,7 см",Фрагмент,Строительный мусор с включением битого кирпича,,,data/raw/images/Нейш3А-2018-5597_orig.jpg,startswith,1,Нейш3А-2018-5597,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5618,Крышка,Крышки светлоглиняной со светло-коричневой поливой снаружи и внутри профиль,__HIDDEN__,Д=11+ см,Фрагмент,Желтая супесь с включением темно-коричневой,,,data/raw/images/Нейш3А-2018-5618_orig.jpg,startswith,1,Нейш3А-2018-5618,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5619,Тарелка,Тарелочки светлоглиняной со светло-коричневой поливой снаружи и внутри и выпуклым орнаментом снаружи профиль,__HIDDEN__,"Д=5+ д=3,5+ h=3 см",Фрагмент,Желтая супесь с включением темно-коричневой,,,data/raw/images/Нейш3А-2018-5619_orig.jpg,startswith,1,Нейш3А-2018-5619,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5661,Тарелка,"Тарелки фарфоровой с линейным орнаментом (синий, золотистый) внутри профиль",__HIDDEN__,"Д=11,5+ д=5+ h=5,5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5661_orig.jpg,startswith,1,Нейш3А-2018-5661,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5708,Тарелка,Тарелки фаянсовой донца клейменого фр-т,__HIDDEN__,"д=9,5+ см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5708_orig.jpg,startswith,1,Нейш3А-2018-5708,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5721,Блюдце,Блюдца фарфорового с красной отводкой края и центра внутри клейменого профиль,__HIDDEN__,"Д=8+ д=5,5+ h=3,5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5721_orig.jpg,startswith,1,Нейш3А-2018-5721,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5763,Тарелка,Тарелки фаянсовой с зеленой пейзажной росписью в стиле деколь внутри донца клейменого фр-т,__HIDDEN__,д=9+ см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5763_orig.jpg,startswith,1,Нейш3А-2018-5763,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5886,Тарелка,Тарелки красноглиняной толстостенной с зеленой поливой внутри и по верху снаружи профиль,__HIDDEN__,"Д=12,5 д=8+ h=11 см",Фрагмент,Строительный мусор с включением битого кирпича,,,data/raw/images/Нейш3А-2018-5886_orig.jpg,startswith,1,Нейш3А-2018-5886,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5893,Тарелка,Тарелочки?белоглиняной с рельефным изображением внутри венчика фр-т,__HIDDEN__,Д=6+ см,Фрагмент,Строительный мусор с включением битого кирпича,,,data/raw/images/Нейш3А-2018-5893_orig.jpg,startswith,1,Нейш3А-2018-5893,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Нейш3А-2018-5912,Тарелка,Тарелки красноглиняной с коричневой поливой снаружи и внутри профиль,__HIDDEN__,"Д=16,5 д=10 h=7,5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5912_orig.jpg,startswith,1,Нейш3А-2018-5912,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-5970,Крышка,Крышечка?фарфоровая плоская с зеленой поливой и золотистой отводкой края снаружи и фр-том прилепа ручки в центре,__HIDDEN__,"Д=3,4 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5970_orig.jpg,startswith,1,Нейш3А-2018-5970,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Нейш3А-2018-5986,Крышка,Крышки красноглиняной с коричневой поливой снаружи и круглой ручкой в центре профиль,__HIDDEN__,Д=23  см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5986_orig.jpg,startswith,1,Нейш3А-2018-5986,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-6055,Крышка,Крышки светлоглиняной со светло-коричневой поливой снаружи и круглой ручкой с вогнутым центом и отверстием в нем профиль,__HIDDEN__,Д=24 см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-6055_orig.jpg,startswith,1,Нейш3А-2018-6055,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-6297,Миска,Миски красноглиняной с коричневой поливой снаружи и внутри профиль,__HIDDEN__,"Д=15+ д=11,3 h=8 см",Целый,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-6297_orig.jpg,startswith,1,Нейш3А-2018-6297,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-7127,Тарелка,"Тарелки светлоглиняной толстостенной с темно-зеленой поливой и рельефным растительным орнаментом снаружи (коричневый, черный) и темно-зеленой и коричневой поливой внутри венчика фр-т",__HIDDEN__,Д=21+ см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-7127_orig.jpg,startswith,1,Нейш3А-2018-7127,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-7177,Крышка,Крышки светлоглиняной с коричневой поливой снаружи и круглой ручкой в центре профиль,__HIDDEN__,Д=8+ см,Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нейш3А-2018-7177_orig.jpg,startswith,1,Нейш3А-2018-7177,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-7185,Тарелка,"Тарелки фарфоровой с цветочным орнаментом (красный, розовый, желтый, зеленый) профиль",__HIDDEN__,"Д=10+ д=7+ h=2,5 см",Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нейш3А-2018-7185_orig.jpg,startswith,1,Нейш3А-2018-7185,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-7207,Тарелка,Тарелки фаянсовой с синей пейзажной росписью внутри донца фр-т,__HIDDEN__,"д=10,5+  см",Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нейш3А-2018-7207_orig.jpg,startswith,1,Нейш3А-2018-7207,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-7215,Блюдце,Блюдца фаянсового с синей росписью внутри профиль,__HIDDEN__,"Д=11+ д=8,5+ h=3 см",Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нейш3А-2018-7215_orig.jpg,startswith,1,Нейш3А-2018-7215,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2018-7216,Тарелка,Тарелки фаянсовой с синей пейзажной росписью внутри клейменой профиль,__HIDDEN__,"Д=16,5 д=11 h=3,5 см",Фрагмент,Строительный мусор с включением темно-коричневой супеси,,,data/raw/images/Нейш3А-2018-7216_orig.jpg,startswith,1,Нейш3А-2018-7216,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2019-113,Миска,Миски красноглиняной с коричневой поливой снаружи и внутри венчика фр-т,__HIDDEN__,Д=ок.23,Фрагмент,Серая супесь,,,data/raw/images/Нейш3А-2019-113_orig.jpg,startswith,1,Нейш3А-2019-113,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нейш3А-2019-097,Крышка,"Крышка фарфоровая с белой поливой снаружи и внутри и росписью снаружи (синий, розовый, серебристый) и круглой ручкой с круглым сквозным отверстием",__HIDDEN__,"Д=5,7",Целый,Строительный мусор,,,data/raw/images/Нейш3А-2019-097_orig.jpg,startswith,1,Нейш3А-2019-097,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-1418,Плитка,Плитки из каменной массы с клеймом фр-т,__HIDDEN__,,Фрагмент,Слой 5 (слой разрушения построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-1418_orig.jpg,startswith,1,Т-12-Р2-1418,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-1716,Тарелка,Тарелки фарфоровой с клеймом и геометрическим орнаментом профиля фр-т,__HIDDEN__,D8 см,Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-1716_orig.jpg,startswith,1,Т-12-Р2-1716,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-1783,Изразец,Изразца белоглиняного с белой поливой снаружи лицевой части колонны фр-т,__HIDDEN__,,Фрагмент,Слой 5 (слой разрушения построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-1783_orig.jpg,startswith,1,Т-12-Р2-1783,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-1972,Миска,Миски красноглиняной с зеленой поливой внутри профиля фр-т,__HIDDEN__,D венчика — 30; D донца — 13 см,Фрагмент,Слой 4 (подсыпка под мостовую)/ гориз.2,,,data/raw/images/Т-12-Р2-1972_orig.jpg,startswith,1,Т-12-Р2-1972,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-1974,Миска,Миски красноглиняной с коричневой поливой внутри профиля фр-т,__HIDDEN__,D венчика — 23; D донца — 10 см,Фрагмент,Слой 4 (подсыпка под мостовую)/ гориз.2,,,data/raw/images/Т-12-Р2-1974_orig.jpg,startswith,1,Т-12-Р2-1974,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-2347,Блюдце,Блюдце фарфоровое с орнаментом внутри и клеймом снаружи фрагментированное,__HIDDEN__,D 14 см,Фрагмент,Слой 5 (слой разрушения построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-2347_orig.jpg,startswith,1,Т-12-Р2-2347,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-2714,Миска,Миски фарфоровой декоративной фр-т,__HIDDEN__,D 16 см,Фрагмент,Слой 2 (строительный мусор XX в.)/ гориз.1,,,data/raw/images/Т-12-Р2-2714_orig.jpg,startswith,1,Т-12-Р2-2714,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-2780,Блюдце,Блюдца фарфорового с клеймом профиль,__HIDDEN__,,Фрагмент,Слой 2 (строительный мусор XX в.)/ гориз.1,,,data/raw/images/Т-12-Р2-2780_orig.jpg,startswith,1,Т-12-Р2-2780,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-2897,Миска,Миски красноглиняной с зеленой поливой внутри профиль,__HIDDEN__,,Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-2897_orig.jpg,startswith,1,Т-12-Р2-2897,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-2924,Миска,Миски красноглиняной с коричнево-зеленой поливой внутри профиль,__HIDDEN__,D венчика — 28; D донца — 13 см,Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.1,,,data/raw/images/Т-12-Р2-2924_orig.jpg,startswith,1,Т-12-Р2-2924,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р2-3013,Крышка,Предмета деревянного (крышка от бочки?) фр-т,__HIDDEN__,D 39 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3013_orig.jpg,startswith,1,Т-12-Р2-3013,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Т-12-Р2-3015,Крышка,Предмета деревянного со сквозным отверстием (крышка от бочки?) фр-т,__HIDDEN__,54х17 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3015_orig.jpg,startswith,1,Т-12-Р2-3015,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Т-12-Р2-3017,Крышка,Предмета деревянного (крышка от бочки?) фр-т,__HIDDEN__,38х14 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3017_orig.jpg,startswith,1,Т-12-Р2-3017,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Т-12-Р2-3023,Крышка,Предмета деревянного (крышка от бочки?) фр-т,__HIDDEN__,43х18 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3023_orig.jpg,startswith,1,Т-12-Р2-3023,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Т-12-Р3-1031,Тарелка,Тарелки фаянсовой с синей монохромной росписью внутри с клеймом снаружи придонной части фр-т,__HIDDEN__,"D10,7 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1031_orig.jpg,startswith,1,Т-12-Р3-1031,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1065,Блюдце,Блюдца фаянсового с зеленой монохромной росписью с клеймом снаружи профиля фр-т,__HIDDEN__,D9 см,Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1065_orig.jpg,startswith,1,Т-12-Р3-1065,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1093,Тарелка,Тарелки фаянсовой с клеймом снаружи донца фр-т,__HIDDEN__,"D9,2 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1093_orig.jpg,startswith,1,Т-12-Р3-1093,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1541,Миска,Миски красноглиняной с коричневой поливой внутри профиля фр-т,__HIDDEN__,"D15,5 см",Фрагмент,6 (слой периода существования построек),,,data/raw/images/Т-12-Р3-1541_orig.jpg,startswith,1,Т-12-Р3-1541,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1567,Изразец,Изразца красноглиняного печного рельефно-расписного пояска фр-т,__HIDDEN__,"14,6х11х2,5 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1567_orig.jpg,startswith,1,Т-12-Р3-1567,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1568,Изразец,Изразца красноглиняного печного рельефно-расписного с румпой фр-т,__HIDDEN__,"14,5х13,5х2,3 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1568_orig.jpg,startswith,1,Т-12-Р3-1568,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1569,Изразец,Изразца красноглиняного печного рельефно-расписного короны с румпой фр-т,__HIDDEN__,"21,2х20х3,3 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1569_orig.jpg,startswith,1,Т-12-Р3-1569,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1574,Изразец,Изразца красноглиняного печного рельефно-расписного подзора с румпой фр-т,__HIDDEN__,"15,8х13,5х3,2 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1574_orig.jpg,startswith,1,Т-12-Р3-1574,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1575,Изразец,Изразца красноглиняного печного рельефно-расписного карниза с румпой фр-т,__HIDDEN__,"14,2х9,2х3,3 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1575_orig.jpg,startswith,1,Т-12-Р3-1575,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1690,Тарелка,Тарелки фаянсовой с клеймом снаружи профиля фр-т,__HIDDEN__,"D18,9 см",Фрагмент,3 (строительный мусор XIX в.),,,data/raw/images/Т-12-Р3-1690_orig.jpg,startswith,1,Т-12-Р3-1690,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-1985,Миска,Миски красноглиняной с зеленой поливой внутри профиля фр-т,__HIDDEN__,D17 см,Фрагмент,5 (слой разрушения постройки),,,data/raw/images/Т-12-Р3-1985_orig.jpg,startswith,1,Т-12-Р3-1985,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2035,Тарелка,Тарелка красноглиняная фрагментированная с коричневыми разводами по желтой и белой поливе внутри и белой снаружи,__HIDDEN__,"D23,2 см",Фрагмент,7 (слой строительства постройки 2),,,data/raw/images/Т-12-Р3-2035_orig.jpg,startswith,1,Т-12-Р3-2035,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2036,Тарелка,Тарелки красноглиняной с коричневыми разводами по желтой поливе внутри и белой снаружи профиля фр-т,__HIDDEN__,"D23,2 см",Фрагмент,7 (слой строительства постройки 2),,,data/raw/images/Т-12-Р3-2036_orig.jpg,startswith,1,Т-12-Р3-2036,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2245,Миска,Миска красноглиняная с коричневой поливой внутри с венчиком со сливом,__HIDDEN__,"D15,4 см",Фрагмент,7 (слой строительства постройки 2),,,data/raw/images/Т-12-Р3-2245_orig.jpg,startswith,1,Т-12-Р3-2245,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2256,Блюдце,Блюдца фарфорового с клеймом снаружи профиля фр-т,__HIDDEN__,"D14,2 см",Фрагмент,6 (слой периода существования построек),,,data/raw/images/Т-12-Р3-2256_orig.jpg,startswith,1,Т-12-Р3-2256,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2365,Миска,Миска красноглиняная,__HIDDEN__,"D16,3 см",Целый,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-2365_orig.jpg,startswith,1,Т-12-Р3-2365,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2642,Изразец,Изразца стенового красноглиняного рельефного с румпой фр-т,__HIDDEN__,"11,7х11,5х6 ,5 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-2642_orig.jpg,startswith,1,Т-12-Р3-2642,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2647,Изразец,Изразца печного красноглиняного рельефно-расписного с белой поливой снаружи вставки с румпой фр-т,__HIDDEN__,"18,9х17,1х3 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-2647_orig.jpg,startswith,1,Т-12-Р3-2647,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2658,Изразец,Изразца печного красноглиняного углового рельефного с румпой фр-т,__HIDDEN__,"17,4х15,5х2,8 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-2658_orig.jpg,startswith,1,Т-12-Р3-2658,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2659,Изразец,Изразца печного красноглиняного рельефного пояска с румпой фр-т,__HIDDEN__,"13,7х12,8х3,3 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-2659_orig.jpg,startswith,1,Т-12-Р3-2659,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р3-2660,Изразец,Изразца печного красноглиняного углового рельефного с румпой фр-т,__HIDDEN__,"23,9х10,5х2,4 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-2660_orig.jpg,startswith,1,Т-12-Р3-2660,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р4-1075,Крышка,Крышка белоглиняная округлой формы,__HIDDEN__,"D 3,8 см",Целый,6 (слой периода сущестования построек 1-4),,,data/raw/images/Т-12-Р4-1075_orig.jpg,startswith,1,Т-12-Р4-1075,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р4-1086,Тарелка,Тарелки фаянсовой донца с клеймом фр-т,__HIDDEN__,,Фрагмент,5 (слой разрушения построек 1-4),,,data/raw/images/Т-12-Р4-1086_orig.jpg,startswith,1,Т-12-Р4-1086,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Т-12-Р4-1102,Миска,Миска со сливом красноглиняная с зеленой поливой внутри,__HIDDEN__,D 16 см,Целый,6 (слой периода сущестования построек 1-4),,,data/raw/images/Т-12-Р4-1102_orig.jpg,startswith,1,Т-12-Р4-1102,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
